INPUT — CORTES (Ventas),,,,,,,,,,,,,,,,
Cargá acá las ventas diarias. No edites DB/CALC.,,,,,,,,,,,,,,,,
Regla: Venta neta negocio = Total cobrado - Propina (propina no cuenta como ingreso del negocio).,,,,,,,,,,,,,,,,
CARGA CORTES DIARIOS,,,,,,,,,,,,,,,,
Fecha,Cliente,Staff,Servicio,Moneda,Total cobrado,Propina,Medio de pago,Notas,Venta neta negocio,TC aplicado,Total MXN,Propina MXN,Neto MXN,Mes,Semana,Quincena
18-may-2026,Juli,GABY,Pies Gel ,MXN," $527,00"," $80,00",Tarjeta,con 15% off," $447,00",1," $527,00"," $80,00"," $447,00",2026-05,21,2026-05-Q2
18-may-2026,Agustina,GABY,Acrilicas Esculpidas,MXN," $803,00",,Tarjeta,con 15% off," $803,00",1," $803,00"," $0,00"," $803,00",2026-05,21,2026-05-Q2
18-may-2026,Aleesha,MARU,Lifting,MXN," $627,00"," $102,00",Tarjeta,," $525,00",1," $627,00"," $102,00"," $525,00",2026-05,21,2026-05-Q2
18-may-2026,Aleesha,MARU,Perfilado,MXN," $156,00",,Tarjeta,," $156,00",1," $156,00"," $0,00"," $156,00",2026-05,21,2026-05-Q2
18-may-2026,Andrea,GABY,Kapping Gel,MXN," $925,00"," $84,00",Tarjeta,," $841,00",1," $925,00"," $84,00"," $841,00",2026-05,21,2026-05-Q2
18-may-2026,Claudia,GABY,Soft gel Esculpidas,MXN," $578,00"," $55,00",Tarjeta,," $523,00",1," $578,00"," $55,00"," $523,00",2026-05,21,2026-05-Q2
19-may-2026,Adriane,MARU,Kapping Gel,MXN," $597,00"," $71,00",Tarjeta,," $526,00",1," $597,00"," $71,00"," $526,00",2026-05,21,2026-05-Q2
19-may-2026,Adriane,GABY,Pedicure Spa,MXN," $492,00"," $71,00",Tarjeta,," $421,00",1," $492,00"," $71,00"," $421,00",2026-05,21,2026-05-Q2
19-may-2026,Adriane amiga,GABY,Pedicure Spa,MXN," $420,00",,Tarjeta,," $420,00",1," $420,00"," $0,00"," $420,00",2026-05,21,2026-05-Q2
19-may-2026,Kim,FANNY,Pies Gel ,MXN," $521,00",,Tarjeta,," $521,00",1," $521,00"," $0,00"," $521,00",2026-05,21,2026-05-Q2
19-may-2026,Kim,FANNY,Builder Gel Kapping,MXN," $805,00"," $121,00",Tarjeta,," $684,00",1," $805,00"," $121,00"," $684,00",2026-05,21,2026-05-Q2
19-may-2026,Angie,FANNY,Builder Gel Kapping,MXN," $450,00",,Transferencia,15% off," $450,00",1," $450,00"," $0,00"," $450,00",2026-05,21,2026-05-Q2
19-may-2026,Raquel,GABY,Kapping Gel,MXN," $500,00",,Transferencia,," $500,00",1," $500,00"," $0,00"," $500,00",2026-05,21,2026-05-Q2
20-may-2026,Mina,GABY,Pedicure Spa,MXN," $421,00",,Tarjeta,," $421,00",1," $421,00"," $0,00"," $421,00",2026-05,21,2026-05-Q2
20-may-2026,Mina,GABY,Manos Gel,MXN," $586,00"," $60,00",Tarjeta,," $526,00",1," $586,00"," $60,00"," $526,00",2026-05,21,2026-05-Q2
20-may-2026,Mina,MARU,Depilacion rostro,MXN," $321,00"," $60,00",Tarjeta,," $261,00",1," $321,00"," $60,00"," $261,00",2026-05,21,2026-05-Q2
20-may-2026,Sofia Ponce,FANNY,Builder Gel Kapping,MXN," $800,00",,Transferencia,," $800,00",1," $800,00"," $0,00"," $800,00",2026-05,21,2026-05-Q2
20-may-2026,Mariela,MARU,Kapping Gel,MXN," $664,00"," $87,00",Tarjeta,," $577,00",1," $664,00"," $87,00"," $577,00",2026-05,21,2026-05-Q2
20-may-2026,Salma,FANNY,Kapping Gel,MXN," $578,00"," $53,00",Tarjeta,," $525,00",1," $578,00"," $53,00"," $525,00",2026-05,21,2026-05-Q2
20-may-2026,Josephine,GABY,Pies Gel ,MXN," $750,00"," $68,00",Tarjeta,," $682,00",1," $750,00"," $68,00"," $682,00",2026-05,21,2026-05-Q2
21-may-2026,Niki,FANNY,Kapping Gel,MXN," $550,00",,Efectivo,," $550,00",1," $550,00"," $0,00"," $550,00",2026-05,21,2026-05-Q2
21-may-2026,Niki,GABY,Pies Gel ,MXN," $500,00",,Transferencia,gift card pia," $500,00",1," $500,00"," $0,00"," $500,00",2026-05,21,2026-05-Q2
21-may-2026,Kaylyn,GABY,Acrilicas Esculpidas,MXN," $1.102,00",,Tarjeta,," $1.102,00",1," $1.102,00"," $0,00"," $1.102,00",2026-05,21,2026-05-Q2
21-may-2026,Kaykyn,FANNY,Acrilicas Esculpidas,MXN," $1.207,00",,Tarjeta,," $1.207,00",1," $1.207,00"," $0,00"," $1.207,00",2026-05,21,2026-05-Q2
21-may-2026,Kaylyn,FANNY,Acrilicas Esculpidas,MXN," $1.207,00",,Tarjeta,," $1.207,00",1," $1.207,00"," $0,00"," $1.207,00",2026-05,21,2026-05-Q2
21-may-2026,Edgar,FANNY,Manicura Spa,MXN," $300,00",,,cortesia maru," $300,00",1," $300,00"," $0,00"," $300,00",2026-05,21,2026-05-Q2
21-may-2026,Edgar,MARU,Pedicure Spa,MXN," $400,00",,,cortesia maru," $400,00",1," $400,00"," $0,00"," $400,00",2026-05,21,2026-05-Q2
21-may-2026,Daneth,GABY,Poly gel Esculpidas,MXN," $680,00",,Efectivo,15% off," $680,00",1," $680,00"," $0,00"," $680,00",2026-05,21,2026-05-Q2
21-may-2026,Jessie Dore,MARU,Manos Gel,MXN," $750,00"," $120,00",Tarjeta,," $630,00",1," $750,00"," $120,00"," $630,00",2026-05,21,2026-05-Q2
21-may-2026,Alexandrine,FANNY,Poly gel Kapping,MXN," $866,00"," $79,00",Tarjeta,," $787,00",1," $866,00"," $79,00"," $787,00",2026-05,21,2026-05-Q2
21-may-2026,Fernanda,MARU,Lifting,MXN," $770,00"," $70,00",Tarjeta,," $700,00",1," $770,00"," $70,00"," $700,00",2026-05,21,2026-05-Q2
22-may-2026,Sofia Arrebillaga,FANNY,Manos Gel,MXN," $500,00",,Transferencia,," $500,00",1," $500,00"," $0,00"," $500,00",2026-05,21,2026-05-Q2
22-may-2026,Sofia Arrebillaga,FANNY,Pies Gel ,MXN," $550,00",,Transferencia,," $550,00",1," $550,00"," $0,00"," $550,00",2026-05,21,2026-05-Q2
22-may-2026,Sofia Arrebillaga,MARU,Perfilado,MXN," $200,00",,Transferencia,," $200,00",1," $200,00"," $0,00"," $200,00",2026-05,21,2026-05-Q2
22-may-2026,Juli Va,FANNY,Soft gel Esculpidas,MXN," $750,00",,Transferencia,," $750,00",1," $750,00"," $0,00"," $750,00",2026-05,21,2026-05-Q2
22-may-2026,Molly,GABY,Manos Gel,MXN," $525,00",,Tarjeta,," $525,00",1," $525,00"," $0,00"," $525,00",2026-05,21,2026-05-Q2
22-may-2026,Molly,GABY,Kapping Gel,MXN," $682,00",,Tarjeta,," $682,00",1," $682,00"," $0,00"," $682,00",2026-05,21,2026-05-Q2
22-may-2026,Valentina,FANNY,Manicura Spa,MXN," $315,00",,Tarjeta,," $315,00",1," $315,00"," $0,00"," $315,00",2026-05,21,2026-05-Q2
23-may-2026,Isa GIRFT CARD,,Manos Gel,MXN," $450,00",,Transferencia,," $450,00",1," $450,00"," $0,00"," $450,00",2026-05,21,2026-05-Q2
23-may-2026,Lolita Tamez,GABY,Pedicure Spa,MXN," $462,00"," $42,00",Tarjeta,," $420,00",1," $462,00"," $42,00"," $420,00",2026-05,21,2026-05-Q2
23-may-2026,Valeria,GABY,Manos Gel,MXN," $633,00"," $83,00",Tarjeta,," $550,00",1," $633,00"," $83,00"," $550,00",2026-05,21,2026-05-Q2
23-may-2026,Yamel,MARU,Pedicure Spa,MXN," $462,00"," $42,00",Tarjeta,," $420,00",1," $462,00"," $42,00"," $420,00",2026-05,21,2026-05-Q2
23-may-2026,Carisse Rose,GABY,Extras,MXN," $121,00"," $16,00",Tarjeta,," $105,00",1," $121,00"," $16,00"," $105,00",2026-05,21,2026-05-Q2
25-may-2026,Yamel,FANNY,Builder Gel Kapping,MXN," $693,00"," $63,00",Tarjeta,," $630,00",1," $693,00"," $63,00"," $630,00",2026-05,22,2026-05-Q2
25-may-2026,Camila,MARU,Laminado,MXN," $400,00",,Transferencia,," $400,00",1," $400,00"," $0,00"," $400,00",2026-05,22,2026-05-Q2
25-may-2026,Camila,MARU,Lifting,MXN," $400,00",,Transferencia,," $400,00",1," $400,00"," $0,00"," $400,00",2026-05,22,2026-05-Q2
25-may-2026,Camila,FANNY,Kapping Gel,MXN," $600,00",,Transferencia,," $600,00",1," $600,00"," $0,00"," $600,00",2026-05,22,2026-05-Q2
25-may-2026,Elena,GABY,Pies Gel ,MXN," $500,00",,Transferencia,," $500,00",1," $500,00"," $0,00"," $500,00",2026-05,22,2026-05-Q2
25-may-2026,Elena,GABY,Kapping Gel,MXN," $500,00",,Transferencia,," $500,00",1," $500,00"," $0,00"," $500,00",2026-05,22,2026-05-Q2
26-may-2026,Pia Rosso ,FANNY,Poly gel Esculpidas,MXN," $850,00",,,," $850,00",1," $850,00"," $0,00"," $850,00",2026-05,22,2026-05-Q2
26-may-2026,Destiny,GABY,Manicura Spa,MXN," $630,00"," $210,00",Tarjeta,," $420,00",1," $630,00"," $210,00"," $420,00",2026-05,22,2026-05-Q2
26-may-2026,Destiny,GABY,Extras,MXN," $630,00",,Tarjeta,," $630,00",1," $630,00"," $0,00"," $630,00",2026-05,22,2026-05-Q2
26-may-2026,Destiny,MARU,Laminado,MXN," $735,00"," $210,00",Tarjeta,," $525,00",1," $735,00"," $210,00"," $525,00",2026-05,22,2026-05-Q2
26-may-2026,Destiny,MARU,Lifting,MXN," $525,00",,Tarjeta,," $525,00",1," $525,00"," $0,00"," $525,00",2026-05,22,2026-05-Q2
26-may-2026,Andu,FANNY,Kapping Gel,MXN," $630,00"," $105,00",Tarjeta,," $525,00",1," $630,00"," $105,00"," $525,00",2026-05,22,2026-05-Q2
26-may-2026,Andu,FANNY,Pies Gel ,MXN," $525,00",,Tarjeta,," $525,00",1," $525,00"," $0,00"," $525,00",2026-05,22,2026-05-Q2
26-may-2026,Lu Borioni,GABY,Kapping Gel,MXN," $800,00",,Transferencia,," $800,00",1," $800,00"," $0,00"," $800,00",2026-05,22,2026-05-Q2
26-may-2026,Lu Borioni,FANNY,Pies Gel ,MXN," $500,00",,Transferencia,," $500,00",1," $500,00"," $0,00"," $500,00",2026-05,22,2026-05-Q2
27-may-2026,Michelle,FANNY,Kapping Gel,MXN," $550,00",,Transferencia,," $550,00",1," $550,00"," $0,00"," $550,00",2026-05,22,2026-05-Q2
27-may-2026,Courtney,FANNY,Pies Gel ,MXN," $625,00"," $125,00",Efectivo,," $500,00",1," $625,00"," $125,00"," $500,00",2026-05,22,2026-05-Q2
27-may-2026,Courtney,FANNY,Manos Gel,MXN," $450,00",,Efectivo,," $450,00",1," $450,00"," $0,00"," $450,00",2026-05,22,2026-05-Q2
27-may-2026,Courtney amiga,MARU,Pies Gel ,MXN," $625,00"," $125,00",Efectivo,," $500,00",1," $625,00"," $125,00"," $500,00",2026-05,22,2026-05-Q2
27-may-2026,Louise St-cyr,GABY,Pies Gel ,MXN," $500,00",,USD (cash),," $500,00",1," $500,00"," $0,00"," $500,00",2026-05,22,2026-05-Q2
27-may-2026,Louise St-cyr,GABY,Kapping Gel,MXN," $600,00",,USD (cash),," $600,00",1," $600,00"," $0,00"," $600,00",2026-05,22,2026-05-Q2
27-may-2026,Belen,MARU,Laminado,MXN," $400,00",,Efectivo,," $400,00",1," $400,00"," $0,00"," $400,00",2026-05,22,2026-05-Q2
27-may-2026,Steph Pedroza,GABY,Kapping Gel,MXN," $578,00"," $53,00",Tarjeta,," $525,00",1," $578,00"," $53,00"," $525,00",2026-05,22,2026-05-Q2
27-may-2026,Vanessa,MARU,Manos Gel,MXN," $470,00"," $70,00",Transferencia,," $400,00",1," $470,00"," $70,00"," $400,00",2026-05,22,2026-05-Q2
27-may-2026,Vanessa,FANNY,Pies Gel ,MXN," $620,00"," $70,00",Transferencia,," $550,00",1," $620,00"," $70,00"," $550,00",2026-05,22,2026-05-Q2
27-may-2026,Karen,GABY,Pies Gel ,MXN," $500,00",,Transferencia,," $500,00",1," $500,00"," $0,00"," $500,00",2026-05,22,2026-05-Q2
27-may-2026,Karen,GABY,Manos Gel,MXN," $450,00",,Transferencia,," $450,00",1," $450,00"," $0,00"," $450,00",2026-05,22,2026-05-Q2
28-may-2026,Lu,MARU,Depilacion rostro,MXN," $150,00",,Transferencia,," $150,00",1," $150,00"," $0,00"," $150,00",2026-05,22,2026-05-Q2
28-may-2026,Lu,MARU,Perfilado,MXN," $200,00",,Transferencia,," $200,00",1," $200,00"," $0,00"," $200,00",2026-05,22,2026-05-Q2
28-may-2026,Mafer,FANNY,Kapping Gel,MXN," $500,00",,Transferencia,," $500,00",1," $500,00"," $0,00"," $500,00",2026-05,22,2026-05-Q2
28-may-2026,Mafer,GABY,Pies Gel ,MXN," $500,00",,Transferencia,," $500,00",1," $500,00"," $0,00"," $500,00",2026-05,22,2026-05-Q2
28-may-2026,Aslan,GABY,Pies Gel ,MXN," $500,00",,Efectivo,," $500,00",1," $500,00"," $0,00"," $500,00",2026-05,22,2026-05-Q2
28-may-2026,Aslan,MARU,Kapping Gel,MXN," $500,00",,Tarjeta,," $500,00",1," $500,00"," $0,00"," $500,00",2026-05,22,2026-05-Q2
28-may-2026,Britney,MARU,Poly gel Kapping,MXN," $250,00",,Tarjeta,," $250,00",1," $250,00"," $0,00"," $250,00",2026-05,22,2026-05-Q2
29-may-2026,Ingrid,FANNY,Kapping Gel,MXN," $500,00",,Efectivo,," $500,00",1," $500,00"," $0,00"," $500,00",2026-05,22,2026-05-Q2
29-may-2026,Valeria,FANNY,Lifting,MXN," $578,00"," $78,00",Tarjeta,," $500,00",1," $578,00"," $78,00"," $500,00",2026-05,22,2026-05-Q2
21-may-2026,Jessie Dore,GABY,Pies Gel ,MXN," $690,00"," $120,00",Tarjeta,," $570,00",1," $690,00"," $120,00"," $570,00",2026-05,21,2026-05-Q2
23-may-2026,GIFT CARD Isa,,Pies Gel ,MXN," $400,00",,Transferencia,," $400,00",1," $400,00"," $0,00"," $400,00",2026-05,21,2026-05-Q2
30-may-2026,Fiona,GABY,Acrilicas Esculpidas,MXN," $850,00",,Efectivo,," $850,00",1," $850,00"," $0,00"," $850,00",2026-05,22,2026-05-Q2
30-may-2026,Fiona,GABY,Pies Gel ,MXN," $650,00"," $150,00",Efectivo,," $500,00",1," $650,00"," $150,00"," $500,00",2026-05,22,2026-05-Q2
30-may-2026,Ana Pau,MARU,Manos Gel,MXN," $440,00"," $40,00",Tarjeta,," $400,00",1," $440,00"," $40,00"," $400,00",2026-05,22,2026-05-Q2
30-may-2026,Kim,MARU,Extras,MXN," $50,00",,Efectivo,," $50,00",1," $50,00"," $0,00"," $50,00",2026-05,22,2026-05-Q2
30-may-2026,Ingrid,MARU,Pies Gel ,MXN," $300,00"," $50,00",Efectivo,," $250,00",1," $300,00"," $50,00"," $250,00",2026-05,22,2026-05-Q2
30-may-2026,Lu,GABY,Soft gel Esculpidas,MXN," $800,00",,Efectivo,," $800,00",1," $800,00"," $0,00"," $800,00",2026-05,22,2026-05-Q2
01-jun-2026,Daniela,MARU,Perfilado,MXN," $200,00",,Transferencia,," $200,00",1," $200,00"," $0,00"," $200,00",2026-06,23,2026-06-Q1
01-jun-2026,Vanessa,GABY,Manos Gel,MXN," $500,00"," $50,00",Efectivo,," $450,00",1," $500,00"," $50,00"," $450,00",2026-06,23,2026-06-Q1
01-jun-2026,ana guerrero ,FANNY,Kapping Gel,MXN," $600,00",,Efectivo,," $600,00",1," $600,00"," $0,00"," $600,00",2026-06,23,2026-06-Q1
01-jun-2026,ana guerrero ,MARU,Lifting,MXN," $500,00",,Efectivo,," $500,00",1," $500,00"," $0,00"," $500,00",2026-06,23,2026-06-Q1
01-jun-2026,ana guerrero ,MARU,Perfilado,MXN," $200,00",,Efectivo,," $200,00",1," $200,00"," $0,00"," $200,00",2026-06,23,2026-06-Q1
01-jun-2026,Krista Casas,MARU,Manos Gel,MXN," $535,50"," $63,00",Tarjeta,," $472,50",1," $535,50"," $63,00"," $472,50",2026-06,23,2026-06-Q1
01-jun-2026,Nicole Casas,FANNY,Manicura Spa,MXN," $430,50"," $63,00",Tarjeta,," $367,50",1," $430,50"," $63,00"," $367,50",2026-06,23,2026-06-Q1
01-jun-2026,Di Marc,GABY,Soft gel Esculpidas,MXN," $1.000,00",,Efectivo,a favor 350mxn," $1.000,00",1," $1.000,00"," $0,00"," $1.000,00",2026-06,23,2026-06-Q1
01-jun-2026,Yennifer ,FANNY,Pedicure Spa,MXN," $400,00",,Efectivo,," $400,00",1," $400,00"," $0,00"," $400,00",2026-06,23,2026-06-Q1
02-jun-2026,Ency,FANNY,Kapping Gel,MXN," $682,00",,Tarjeta,," $682,00",1," $682,00"," $0,00"," $682,00",2026-06,23,2026-06-Q1
02-jun-2026,Madison,GABY,Kapping Gel,MXN," $700,00"," $50,00",Efectivo,," $650,00",1," $700,00"," $50,00"," $650,00",2026-06,23,2026-06-Q1
02-jun-2026,Mariela,FANNY,Builder Gel Kapping,MXN," $550,00",,Efectivo,," $550,00",1," $550,00"," $0,00"," $550,00",2026-06,23,2026-06-Q1
03-jun-2026,Ashley,GABY,Extras,MXN," $300,00"," $50,00",Efectivo,," $250,00",1," $300,00"," $50,00"," $250,00",2026-06,23,2026-06-Q1
03-jun-2026,Ana Pau,FANNY,Pedicure Spa,MXN," $400,00",,Tarjeta,," $400,00",1," $400,00"," $0,00"," $400,00",2026-06,23,2026-06-Q1
03-jun-2026,Morgan hija,GABY,Pedicure Spa,MXN," $200,00",,Tarjeta,," $200,00",1," $200,00"," $0,00"," $200,00",2026-06,23,2026-06-Q1
03-jun-2026,Morgan,FANNY,Manicura Spa,MXN," $300,00",,Tarjeta,," $300,00",1," $300,00"," $0,00"," $300,00",2026-06,23,2026-06-Q1
04-jun-2026,Tamara,FANNY,Pedicure Spa,MXN," $420,00",,Tarjeta,," $420,00",1," $420,00"," $0,00"," $420,00",2026-06,23,2026-06-Q1
04-jun-2026,Tamara,FANNY,Manos Gel,MXN," $674,00"," $97,00",Tarjeta,," $577,00",1," $674,00"," $97,00"," $577,00",2026-06,23,2026-06-Q1
04-jun-2026,Tetiana,GABY,Pedicure Spa,MXN," $420,00",,Tarjeta,," $420,00",1," $420,00"," $0,00"," $420,00",2026-06,23,2026-06-Q1
04-jun-2026,Tetiana,GABY,Manos Gel,MXN," $622,00"," $97,00",Tarjeta,," $525,00",1," $622,00"," $97,00"," $525,00",2026-06,23,2026-06-Q1
04-jun-2026,GIFT CARD Sofia,,Facial,MXN," $892,00",,Tarjeta,," $892,00",1," $892,00"," $0,00"," $892,00",2026-06,23,2026-06-Q1
05-jun-2026,Nadine,FANNY,Pedicure Spa,MXN," $525,00",,Tarjeta,," $525,00",1," $525,00"," $0,00"," $525,00",2026-06,23,2026-06-Q1
05-jun-2026,Nadine,FANNY,Manicura Spa,MXN," $441,00"," $126,00",Tarjeta,," $315,00",1," $441,00"," $126,00"," $315,00",2026-06,23,2026-06-Q1
05-jun-2026,Pau,GABY,Poly gel Kapping,MXN," $600,00",,Efectivo,," $600,00",1," $600,00"," $0,00"," $600,00",2026-06,23,2026-06-Q1
05-jun-2026,Mariola,MARU,Perfilado,MXN," $200,00",,Transferencia,," $200,00",1," $200,00"," $0,00"," $200,00",2026-06,23,2026-06-Q1
05-jun-2026,Tamara,FANNY,Pedicure Spa,MXN," $725,00"," $95,00",Tarjeta,," $630,00",1," $725,00"," $95,00"," $630,00",2026-06,23,2026-06-Q1
05-jun-2026,Aida,GABY,Pedicure Spa,MXN," $467,50"," $47,50",Tarjeta,," $420,00",1," $467,50"," $47,50"," $420,00",2026-06,23,2026-06-Q1
05-jun-2026,Aida,MARU,Perfilado,MXN," $257,50"," $47,50",Tarjeta,," $210,00",1," $257,50"," $47,50"," $210,00",2026-06,23,2026-06-Q1
05-jun-2026,Agus Duarte,FANNY,Builder Gel Kapping,MXN," $525,00",,Tarjeta,," $525,00",1," $525,00"," $0,00"," $525,00",2026-06,23,2026-06-Q1
05-jun-2026,Agus Duarte,FANNY,Pies Gel ,MXN," $420,00",,Tarjeta,," $420,00",1," $420,00"," $0,00"," $420,00",2026-06,23,2026-06-Q1
05-jun-2026,Agus Duarte,MARU,Perfilado,MXN,,,,," $0,00",1," $0,00"," $0,00"," $0,00",2026-06,23,2026-06-Q1
05-jun-2026,Agus Duarte,MARU,Lifting,MXN," $420,00",,Tarjeta,," $420,00",1," $420,00"," $0,00"," $420,00",2026-06,23,2026-06-Q1
05-jun-2026,Kim,GABY,Manos Gel,MXN," $519,00"," $47,00",Tarjeta,," $472,00",1," $519,00"," $47,00"," $472,00",2026-06,23,2026-06-Q1
06-jun-2026,Azul,MARU,Poly gel Kapping,MXN," $600,00",,Transferencia,," $600,00",1," $600,00"," $0,00"," $600,00",2026-06,23,2026-06-Q1
06-jun-2026,Azul,GABY,Pies Gel ,MXN," $500,00",,Transferencia,,,,,,,,,
06-jun-2026,Di Marc,MARU,Lifting,MXN," $150,00",,Efectivo,a favor 350mxn,,,,,,,,
06-jun-2026,Aldana,GABY,Manos Gel,MXN," $630,00",,,Gift card," $630,00",1," $630,00"," $0,00"," $630,00",2026-06,23,2026-06-Q1
06-jun-2026,Aldana,GABY,Pedicure Spa,MXN," $420,00",,,Gift card," $420,00",1," $420,00"," $0,00"," $420,00",2026-06,23,2026-06-Q1
06-jun-2026,Ency,MARU,Lifting,MXN," $474,00"," $54,00",Tarjeta,," $420,00",1," $474,00"," $54,00"," $420,00",2026-06,23,2026-06-Q1
06-jun-2026,Ency,GABY,Pies Gel ,MXN," $526,00"," $54,00",Tarjeta,," $472,00",1," $526,00"," $54,00"," $472,00",2026-06,23,2026-06-Q1
06-jun-2026,Carisse Rose,MARU,Laminado,MXN," $604,00"," $79,00",Tarjeta,," $525,00",1," $604,00"," $79,00"," $525,00",2026-06,23,2026-06-Q1
06-jun-2026,Carisse Rose,GABY,Kapping Gel,MXN," $604,00"," $79,00",Tarjeta,," $525,00",1," $604,00"," $79,00"," $525,00",2026-06,23,2026-06-Q1
08-jun-2026,Juli,FANNY,Acrilicas Esculpidas,MXN," $938,00"," $98,00",Tarjeta,," $840,00",1," $938,00"," $98,00"," $840,00",2026-06,24,2026-06-Q1
08-jun-2026,Juli,GABY,Pies Gel ,MXN," $570,00"," $98,00",Tarjeta,," $472,00",1," $570,00"," $98,00"," $472,00",2026-06,24,2026-06-Q1
08-jun-2026,Tainara,FANNY,Lifting,MXN," $525,00",,Tarjeta,," $525,00",1," $525,00"," $0,00"," $525,00",2026-06,24,2026-06-Q1
08-jun-2026,Tainara,FANNY,Laminado,MXN," $525,00",,Tarjeta,," $525,00",1," $525,00"," $0,00"," $525,00",2026-06,24,2026-06-Q1
08-jun-2026,Adriane,GABY,Pedicure Spa,MXN," $515,00"," $95,00",Tarjeta,," $420,00",1," $515,00"," $95,00"," $420,00",2026-06,24,2026-06-Q1
08-jun-2026,Adriane,GABY,Kapping Gel,MXN," $315,00",,Tarjeta,," $315,00",1," $315,00"," $0,00"," $315,00",2026-06,24,2026-06-Q1
08-jun-2026,Adriane,MARU,Kapping Gel,MXN," $210,00",,Tarjeta,," $210,00",1," $210,00"," $0,00"," $210,00",2026-06,24,2026-06-Q1
08-jun-2026,Vanesa,FANNY,Acrilicas Esculpidas,MXN," $1.097,00"," $100,00",Tarjeta,," $997,00",1," $1.097,00"," $100,00"," $997,00",2026-06,24,2026-06-Q1
08-jun-2026,Raquel,FANNY,Kapping Gel,MXN," $500,00",,Transferencia,," $500,00",1," $500,00"," $0,00"," $500,00",2026-06,24,2026-06-Q1
08-jun-2026,Raquel,GABY,Pies Gel ,MXN," $400,00",,Transferencia,," $400,00",1," $400,00"," $0,00"," $400,00",2026-06,24,2026-06-Q1
08-jun-2026,Raquel,MARU,Perfilado,MXN," $0,00",,Transferencia,," $0,00",1," $0,00"," $0,00"," $0,00",2026-06,24,2026-06-Q1
09-jun-2026,Lara Frank,GABY,Builder Gel Kapping,MXN," $550,00",,Efectivo,," $550,00",1," $550,00"," $0,00"," $550,00",2026-06,24,2026-06-Q1
09-jun-2026,Emily,FANNY,Pedicure Spa,MXN," $400,00",,Efectivo,," $400,00",1," $400,00"," $0,00"," $400,00",2026-06,24,2026-06-Q1
09-jun-2026,Sandy,GABY,Extras,MXN," $242,00"," $32,00",Tarjeta,," $210,00",1," $242,00"," $32,00"," $210,00",2026-06,24,2026-06-Q1
09-jun-2026,Eugenia,FANNY,Pedicure Spa,MXN," $500,00"," $100,00",Efectivo,," $400,00",1," $500,00"," $100,00"," $400,00",2026-06,24,2026-06-Q1
10-jun-2026,Julia Va,FANNY,Soft gel Esculpidas,MXN," $650,00",,Transferencia,," $650,00",1," $650,00"," $0,00"," $650,00",2026-06,24,2026-06-Q1
10-jun-2026,Fa,FANNY,Poly gel Esculpidas,MXN," $800,00",,Efectivo,," $800,00",1," $800,00"," $0,00"," $800,00",2026-06,24,2026-06-Q1
10-jun-2026,Leilu,GABY,Soft gel Esculpidas,MXN," $800,00",,Efectivo,," $800,00",1," $800,00"," $0,00"," $800,00",2026-06,24,2026-06-Q1
10-jun-2026,Leilu,GABY,Pies Gel ,MXN," $550,00",,Efectivo,," $550,00",1," $550,00"," $0,00"," $550,00",2026-06,24,2026-06-Q1
10-jun-2026,Di Marc,FANNY,Pies Gel ,MXN," $650,00",,Efectivo,," $650,00",1," $650,00"," $0,00"," $650,00",2026-06,24,2026-06-Q1
10-jun-2026,Olivia Sexton,GABY,Pies Gel ,MXN," $500,00",,Efectivo,," $500,00",1," $500,00"," $0,00"," $500,00",2026-06,24,2026-06-Q1
11-jun-2026,Yara,FANNY,Laminado,MXN," $250,00",,Transferencia,seña," $250,00",1," $250,00"," $0,00"," $250,00",2026-06,24,2026-06-Q1
11-jun-2026,Yara,FANNY,Laminado,MXN," $250,00",,Efectivo,," $250,00",1," $250,00"," $0,00"," $250,00",2026-06,24,2026-06-Q1
11-jun-2026,Yara,FANNY,Lifting,MXN," $500,00",,Efectivo,," $500,00",1," $500,00"," $0,00"," $500,00",2026-06,24,2026-06-Q1
11-jun-2026,Rossi,GABY,Pies Gel ,MXN," $500,00",,Efectivo,," $500,00",1," $500,00"," $0,00"," $500,00",2026-06,24,2026-06-Q1
11-jun-2026,Kenya,FANNY,Kapping Gel,MXN," $720,00",,Efectivo,cupon 10% off," $720,00",1," $720,00"," $0,00"," $720,00",2026-06,24,2026-06-Q1
11-jun-2026,Bianca Rodriguez,FANNY,Lifting,MXN," $504,00"," $84,00",Tarjeta,," $420,00",1," $504,00"," $84,00"," $420,00",2026-06,24,2026-06-Q1
11-jun-2026,Bianca Rodriguez,FANNY,Manos Gel,MXN," $420,00",,Tarjeta,," $420,00",1," $420,00"," $0,00"," $420,00",2026-06,24,2026-06-Q1
11-jun-2026,Charlie,GABY,Pies Gel ,MXN," $504,00"," $84,00",Tarjeta,," $420,00",1," $504,00"," $84,00"," $420,00",2026-06,24,2026-06-Q1
11-jun-2026,Charlie,GABY,Manos Gel,MXN," $420,00",,Tarjeta,," $420,00",1," $420,00"," $0,00"," $420,00",2026-06,24,2026-06-Q1
12-jun-2026,Kenya,GABY,Pies Gel ,MXN," $360,00",,Efectivo,cupon 10% off," $360,00",1," $360,00"," $0,00"," $360,00",2026-06,24,2026-06-Q1
12-jun-2026,Licia,FANNY,Acrilicas Esculpidas,MXN," $945,00",,Tarjeta,," $945,00",1," $945,00"," $0,00"," $945,00",2026-06,24,2026-06-Q1
